rank,star,status,status_datetime,officer_id,trr_id
SERGEANT,1366.0,,2016-04-22 07:21:00-05:00,16124,96613
LIEUTENANT,534.0,,2016-04-23 09:59:00-05:00,28060,96613
OFFICER,16681.0,,2016-04-22 04:52:00-05:00,21477,96614
SERGEANT,1366.0,,2016-04-22 07:23:00-05:00,16124,96614
LIEUTENANT,534.0,,2016-04-23 09:58:00-05:00,28060,96614
OFFICER,17364.0,,2016-04-22 05:02:00-05:00,2110,96615
SERGEANT,1366.0,,2016-04-22 07:25:00-05:00,16124,96615
LIEUTENANT,534.0,,2016-04-23 09:58:00-05:00,28060,96615
OFFICER,11423.0,,2016-04-22 05:35:00-05:00,474,96616
SERGEANT,2104.0,,2016-04-22 05:36:00-05:00,8214,96616
LIEUTENANT,537.0,,2016-04-22 05:49:00-05:00,21309,96616
OFFICER,14640.0,,2016-04-22 05:35:00-05:00,16235,96617
SERGEANT,2104.0,,2016-04-22 05:37:00-05:00,8214,96617
LIEUTENANT,537.0,,2016-04-22 05:50:00-05:00,21309,96617
OFFICER,19809.0,,2016-04-22 10:18:00-05:00,19317,96618
SERGEANT,2462.0,,2016-04-22 10:21:00-05:00,6765,96618
LIEUTENANT,220.0,,2016-04-22 10:36:00-05:00,24842,96618
OFFICER,9365.0,,2016-04-22 08:24:00-05:00,32117,96620
LIEUTENANT,249.0,,2016-04-22 09:02:00-05:00,32228,96620
LIEUTENANT,249.0,,2016-04-22 09:04:00-05:00,32228,96620
SERGEANT,1282.0,,2016-04-22 08:46:00-05:00,31869,96621
LIEUTENANT,249.0,,2016-04-22 08:59:00-05:00,32228,96621
LIEUTENANT,249.0,,2016-04-22 09:01:00-05:00,32228,96621
OFFICER,18998.0,,2016-04-22 08:45:00-05:00,32294,96622
LIEUTENANT,249.0,,2016-04-22 09:03:00-05:00,32228,96622
LIEUTENANT,249.0,,2016-04-22 09:04:00-05:00,32228,96622
OFFICER,17787.0,,2016-04-23 04:21:00-05:00,24161,96623
SERGEANT,1542.0,,2016-04-23 04:24:00-05:00,16299,96623
LIEUTENANT,380.0,,2016-04-23 04:41:00-05:00,11695,96623
OFFICER,19913.0,,2016-04-23 04:22:00-05:00,11556,96624
SERGEANT,1542.0,,2016-04-23 04:25:00-05:00,16299,96624
LIEUTENANT,380.0,,2016-04-23 04:52:00-05:00,11695,96624
OFFICER,17317.0,,2016-04-23 04:10:00-05:00,9316,96625
SERGEANT,1730.0,,2016-04-23 04:17:00-05:00,29833,96625
LIEUTENANT,396.0,,2016-04-23 04:55:00-05:00,25909,96625
OFFICER,10643.0,,2016-04-23 03:49:00-05:00,10383,96626
SERGEANT,1730.0,,2016-04-23 03:58:00-05:00,29833,96626
LIEUTENANT,396.0,,2016-04-23 04:54:00-05:00,25909,96626
OFFICER,18666.0,,2016-04-23 06:24:00-05:00,23610,96627
SERGEANT,1764.0,,2016-04-23 06:31:00-05:00,26196,96627
LIEUTENANT,743.0,,2016-04-23 06:40:00-05:00,13911,96627
OFFICER,17836.0,,2016-04-23 06:31:00-05:00,14477,96628
SERGEANT,1764.0,,2016-04-23 06:32:00-05:00,26196,96628
LIEUTENANT,743.0,,2016-04-23 06:39:00-05:00,13911,96628
OFFICER,9871.0,,2016-04-23 08:59:00-05:00,5914,96630
SERGEANT,1543.0,,2016-04-23 09:07:00-05:00,3785,96630
LIEUTENANT,471.0,,2016-04-23 09:47:00-05:00,5002,96630
OFFICER,19362.0,,2016-04-23 09:31:00-05:00,16320,96631
SERGEANT,998.0,,2016-04-23 09:33:00-05:00,7801,96631
LIEUTENANT,471.0,,2016-04-23 09:46:00-05:00,5002,96631
OFFICER,9936.0,,2016-04-24 12:18:00-05:00,15456,96632
SERGEANT,1154.0,,2016-04-24 12:20:00-05:00,32423,96632
LIEUTENANT,199.0,,2016-04-24 01:52:00-05:00,14630,96632
OFFICER,14411.0,,2016-04-24 08:39:00-05:00,27069,96633
SERGEANT,1057.0,,2016-04-24 08:49:00-05:00,6947,96633
LIEUTENANT,506.0,,2016-04-24 11:23:00-05:00,14524,96633
OFFICER,19663.0,,2016-04-24 05:20:00-05:00,25365,96634
SERGEANT,1337.0,,2016-04-24 05:24:00-05:00,488,96634
LIEUTENANT,310.0,,2016-04-24 05:35:00-05:00,15976,96634
OFFICER,18326.0,,2016-04-24 06:42:00-05:00,19531,96636
SERGEANT,1543.0,,2016-04-24 07:14:00-05:00,3785,96636
LIEUTENANT,628.0,,2016-04-24 08:37:00-05:00,29181,96636
OFFICER,9811.0,,2016-04-24 07:22:00-05:00,25455,96637
SERGEANT,1543.0,,2016-04-24 07:24:00-05:00,3785,96637
LIEUTENANT,628.0,,2016-04-24 08:39:00-05:00,29181,96637
OFFICER,16369.0,,2016-04-24 08:00:00-05:00,22261,96638
SERGEANT,2145.0,,2016-04-24 08:01:00-05:00,14839,96638
LIEUTENANT,540.0,,2016-04-24 08:14:00-05:00,12935,96638
OFFICER,6969.0,,2016-04-24 07:58:00-05:00,8384,96639
SERGEANT,2145.0,,2016-04-24 08:00:00-05:00,14839,96639
LIEUTENANT,540.0,,2016-04-24 08:12:00-05:00,12935,96639
OFFICER,18241.0,,2016-04-24 07:31:00-05:00,14240,96640
SERGEANT,2491.0,,2016-04-24 07:50:00-05:00,7242,96640
LIEUTENANT,205.0,,2016-04-24 08:23:00-05:00,886,96640
OFFICER,17898.0,,2016-04-24 07:42:00-05:00,21084,96641
SERGEANT,2491.0,,2016-04-24 07:50:00-05:00,7242,96641
LIEUTENANT,205.0,,2016-04-24 08:23:00-05:00,886,96641
OFFICER,15753.0,,2016-04-24 09:00:00-05:00,24609,96644
SERGEANT,2462.0,,2016-04-24 09:01:00-05:00,6765,96644
LIEUTENANT,624.0,,2016-04-24 10:33:00-05:00,15511,96644
OFFICER,17039.0,,2016-04-24 09:53:00-05:00,8935,96646
SERGEANT,1826.0,,2016-04-24 09:55:00-05:00,14480,96646
LIEUTENANT,183.0,,2016-04-24 10:09:00-05:00,20125,96646
OFFICER,7593.0,,2016-04-24 09:52:00-05:00,7701,96647
SERGEANT,1826.0,,2016-04-24 09:54:00-05:00,14480,96647
LIEUTENANT,183.0,,2016-04-24 10:08:00-05:00,20125,96647
OFFICER,16077.0,,2016-04-24 10:03:00-05:00,27085,96648
SERGEANT,814.0,,2016-04-24 10:31:00-05:00,22890,96648
LIEUTENANT,624.0,,2016-04-25 01:13:00-05:00,15511,96648
OFFICER,14844.0,,2016-04-24 10:16:00-05:00,1819,96649
SERGEANT,814.0,,2016-04-24 10:32:00-05:00,22890,96649
LIEUTENANT,624.0,,2016-04-25 01:04:00-05:00,15511,96649
OFFICER,4502.0,,2016-04-24 11:35:00-05:00,23701,96651
SERGEANT,2128.0,,2016-04-24 11:54:00-05:00,28970,96651
LIEUTENANT,330.0,,2016-04-24 11:58:00-05:00,27736,96651
OFFICER,11042.0,,2016-04-24 11:41:00-05:00,23150,96652
SERGEANT,2128.0,,2016-04-24 11:55:00-05:00,28970,96652
LIEUTENANT,330.0,,2016-04-24 11:58:00-05:00,27736,96652
OFFICER,16455.0,,2016-04-25 01:22:00-05:00,17510,96653
SERGEANT,1802.0,,2016-04-25 01:44:00-05:00,21813,96653
LIEUTENANT,624.0,,2016-04-25 02:47:00-05:00,15511,96653
OFFICER,16946.0,,2016-04-25 04:38:00-05:00,25833,96654
SERGEANT,1946.0,,2016-04-25 04:41:00-05:00,6644,96654
LIEUTENANT,624.0,,2016-04-25 04:59:00-05:00,15511,96654
OFFICER,2953.0,,2016-04-25 04:40:00-05:00,8908,96655
SERGEANT,1946.0,,2016-04-25 04:40:00-05:00,6644,96655
LIEUTENANT,624.0,,2016-04-25 04:57:00-05:00,15511,96655
OFFICER,14625.0,,2016-04-25 04:34:00-05:00,15623,96656
SERGEANT,1946.0,,2016-04-25 04:41:00-05:00,6644,96656
LIEUTENANT,624.0,,2016-04-25 04:58:00-05:00,15511,96656
OFFICER,7499.0,,2016-04-25 03:48:00-05:00,4199,96657
SERGEANT,2125.0,,2016-04-25 03:49:00-05:00,21479,96657
LIEUTENANT,497.0,,2016-04-25 03:50:00-05:00,18055,96657
OFFICER,3807.0,,2016-04-25 03:28:00-05:00,10328,96658
SERGEANT,2125.0,,2016-04-25 03:30:00-05:00,21479,96658
LIEUTENANT,497.0,,2016-04-25 03:40:00-05:00,18055,96658
OFFICER,3105.0,,2016-04-25 03:32:00-05:00,1043,96659
SERGEANT,1061.0,,2016-04-25 03:34:00-05:00,10800,96659
LIEUTENANT,248.0,,2016-04-25 09:55:00-05:00,12390,96659
OFFICER,13817.0,,2016-04-25 06:16:00-05:00,7080,96660
SERGEANT,1142.0,,2016-04-25 06:19:00-05:00,18655,96660
LIEUTENANT,376.0,,2016-04-25 10:46:00-05:00,18259,96660
OFFICER,2743.0,,2016-04-25 04:36:00-05:00,7702,96661
SERGEANT,2249.0,,2016-04-25 04:52:00-05:00,17062,96661
LIEUTENANT,534.0,,2016-04-25 10:50:00-05:00,28060,96661
OFFICER,10542.0,,2016-04-25 04:46:00-05:00,23189,96662
SERGEANT,2249.0,,2016-04-25 04:52:00-05:00,17062,96662
LIEUTENANT,534.0,,2016-04-25 10:50:00-05:00,28060,96662
OFFICER,12146.0,,2016-04-25 06:17:00-05:00,16471,96663
SERGEANT,2636.0,,2016-04-25 06:25:00-05:00,3361,96663
LIEUTENANT,235.0,,2016-04-25 10:17:00-05:00,23959,96663
OFFICER,15926.0,,2016-04-25 06:09:00-05:00,13322,96664
SERGEANT,2636.0,,2016-04-25 06:22:00-05:00,3361,96664
LIEUTENANT,235.0,,2016-04-25 10:16:00-05:00,23959,96664
OFFICER,17335.0,,2016-04-25 06:10:00-05:00,13862,96665
SERGEANT,2636.0,,2016-04-25 06:22:00-05:00,3361,96665
LIEUTENANT,235.0,,2016-04-25 10:16:00-05:00,23959,96665
OFFICER,14143.0,,2016-04-25 06:12:00-05:00,11449,96666
SERGEANT,2636.0,,2016-04-25 06:20:00-05:00,3361,96666
LIEUTENANT,235.0,,2016-04-25 10:16:00-05:00,23959,96666
OFFICER,15465.0,,2016-04-25 06:13:00-05:00,30580,96667
SERGEANT,2636.0,,2016-04-25 06:20:00-05:00,3361,96667
LIEUTENANT,235.0,,2016-04-25 10:17:00-05:00,23959,96667
OFFICER,6814.0,,2016-04-25 03:46:00-05:00,8642,96670
SERGEANT,1522.0,,2016-04-25 08:23:00-05:00,21098,96670
LIEUTENANT,537.0,,2016-04-25 08:29:00-05:00,21309,96670
OFFICER,17294.0,,2016-04-25 04:28:00-05:00,7100,96671
SERGEANT,1522.0,,2016-04-25 05:40:00-05:00,21098,96671
LIEUTENANT,537.0,,2016-04-25 07:42:00-05:00,21309,96671
OFFICER,9258.0,,2016-04-25 04:30:00-05:00,5991,96672
SERGEANT,1522.0,,2016-04-25 05:41:00-05:00,21098,96672
LIEUTENANT,537.0,,2016-04-25 07:42:00-05:00,21309,96672
OFFICER,3229.0,,2016-04-25 06:07:00-05:00,15945,96673
SERGEANT,2415.0,,2016-04-25 06:12:00-05:00,15599,96673
LIEUTENANT,383.0,,2016-04-25 06:16:00-05:00,7044,96673
OFFICER,11332.0,,2016-04-25 08:16:00-05:00,5221,96674
SERGEANT,1522.0,,2016-04-25 08:25:00-05:00,21098,96674
LIEUTENANT,537.0,,2016-04-25 08:36:00-05:00,21309,96674
OFFICER,10418.0,,2016-04-25 09:23:00-05:00,1071,96678
SERGEANT,1194.0,,2016-04-25 09:42:00-05:00,3790,96678
LIEUTENANT,345.0,,2016-04-25 09:47:00-05:00,20067,96678
SERGEANT,1543.0,,2016-04-25 08:22:00-05:00,3785,96679
LIEUTENANT,582.0,,2016-04-25 09:09:00-05:00,29134,96679
LIEUTENANT,582.0,,2016-04-25 09:22:00-05:00,29134,96679
SERGEANT,1522.0,,2016-04-25 08:08:00-05:00,21098,96680
SERGEANT,2020.0,,2016-04-25 08:18:00-05:00,11007,96680
LIEUTENANT,537.0,,2016-04-25 08:51:00-05:00,21309,96680
OFFICER,17957.0,,2016-04-25 08:04:00-05:00,12873,96681
SERGEANT,1675.0,,2016-04-25 08:10:00-05:00,29795,96681
LIEUTENANT,345.0,,2016-04-25 09:29:00-05:00,20067,96681
OFFICER,9213.0,,2016-04-25 08:08:00-05:00,9147,96682
SERGEANT,2020.0,,2016-04-25 08:17:00-05:00,11007,96682
LIEUTENANT,537.0,,2016-04-25 08:49:00-05:00,21309,96682
OFFICER,13307.0,,2016-04-25 08:37:00-05:00,16711,96683
SERGEANT,1522.0,,2016-04-25 08:41:00-05:00,21098,96683
LIEUTENANT,537.0,,2016-04-25 08:51:00-05:00,21309,96683
OFFICER,15911.0,,2016-04-25 09:00:00-05:00,11091,96684
SERGEANT,1543.0,,2016-04-25 09:06:00-05:00,3785,96684
LIEUTENANT,582.0,,2016-04-25 09:27:00-05:00,29134,96684
OFFICER,4810.0,,2016-04-25 10:08:00-05:00,25555,96685
SERGEANT,2537.0,,2016-04-25 10:15:00-05:00,9675,96685
LIEUTENANT,421.0,,2016-04-25 11:01:00-05:00,2769,96685
SERGEANT,1581.0,,2016-04-26 12:17:00-05:00,29377,96686
LIEUTENANT,310.0,,2016-04-26 12:19:00-05:00,15976,96686
CAPTAIN,92.0,,2016-04-26 12:28:00-05:00,24996,96686
OFFICER,4509.0,,2016-04-26 12:47:00-05:00,24106,96687
LIEUTENANT,310.0,,2016-04-26 12:52:00-05:00,15976,96687
CAPTAIN,92.0,,2016-04-26 12:57:00-05:00,24996,96687
OFFICER,16239.0,,2016-04-26 12:58:00-05:00,24615,96688
SERGEANT,2371.0,,2016-04-26 12:59:00-05:00,29844,96688
LIEUTENANT,172.0,,2016-04-26 01:11:00-05:00,7047,96688
OFFICER,16890.0,,2016-04-26 12:48:00-05:00,23110,96689
SERGEANT,2371.0,,2016-04-26 12:56:00-05:00,29844,96689
LIEUTENANT,172.0,,2016-04-26 01:11:00-05:00,7047,96689
OFFICER,11932.0,,2016-04-26 04:52:00-05:00,7389,96691
SERGEANT,2493.0,,2016-04-26 04:54:00-05:00,12480,96691
LIEUTENANT,738.0,,2016-04-26 05:01:00-05:00,24034,96691
OFFICER,8358.0,,2016-04-26 01:24:00-05:00,25494,96692
SERGEANT,1297.0,,2016-04-26 01:34:00-05:00,6873,96692
LIEUTENANT,339.0,,2016-04-26 01:53:00-05:00,27614,96692
OFFICER,17935.0,,2016-04-26 04:46:00-05:00,11685,96694
SERGEANT,2116.0,,2016-04-26 04:53:00-05:00,11704,96694
LIEUTENANT,339.0,,2016-04-26 05:03:00-05:00,27614,96694
OFFICER,7536.0,,2016-04-26 06:19:00-05:00,14900,96695
SERGEANT,2367.0,,2016-04-26 06:39:00-05:00,4381,96695
LIEUTENANT,383.0,,2016-04-26 07:01:00-05:00,7044,96695
OFFICER,13307.0,,2016-04-26 06:12:00-05:00,16711,96696
SERGEANT,1522.0,,2016-04-26 06:13:00-05:00,21098,96696
LIEUTENANT,345.0,,2016-04-26 07:01:00-05:00,20067,96696
OFFICER,6002.0,,2016-04-26 07:02:00-05:00,20739,96697
SERGEANT,1698.0,,2016-04-26 07:16:00-05:00,12947,96697
LIEUTENANT,345.0,,2016-04-26 07:41:00-05:00,20067,96697
OFFICER,7567.0,,2016-04-26 06:54:00-05:00,25209,96698
SERGEANT,1698.0,,2016-04-26 07:11:00-05:00,12947,96698
LIEUTENANT,345.0,,2016-04-26 07:41:00-05:00,20067,96698
OFFICER,12268.0,,2016-04-26 11:49:00-05:00,3984,96699
SERGEANT,974.0,,2016-04-26 11:51:00-05:00,25578,96699
LIEUTENANT,287.0,,2016-04-26 11:55:00-05:00,8525,96699
OFFICER,4308.0,,2016-04-26 09:58:00-05:00,13217,96700
SERGEANT,2102.0,,2016-04-26 10:49:00-05:00,1366,96700
LIEUTENANT,727.0,,2016-04-26 11:12:00-05:00,1490,96700
SERGEANT,974.0,,2016-04-26 11:17:00-05:00,25578,96701
LIEUTENANT,287.0,,2016-04-27 12:00:00-05:00,8525,96701
LIEUTENANT,287.0,,2016-04-27 12:01:00-05:00,8525,96701
OFFICER,16887.0,,2016-04-26 10:43:00-05:00,1647,96702
SERGEANT,2102.0,,2016-04-26 10:48:00-05:00,1366,96702
LIEUTENANT,727.0,,2016-04-26 11:11:00-05:00,1490,96702
OFFICER,6285.0,,2016-04-27 01:55:00-05:00,31498,96703
SERGEANT,2105.0,,2016-04-27 02:02:00-05:00,28661,96703
LIEUTENANT,224.0,,2016-04-27 02:04:00-05:00,21473,96703
OFFICER,13599.0,,2016-04-27 03:57:00-05:00,25718,96706
SERGEANT,1733.0,,2016-04-27 04:01:00-05:00,8698,96706
LIEUTENANT,205.0,,2016-04-27 04:32:00-05:00,886,96706
OFFICER,7155.0,,2016-04-27 04:30:00-05:00,8794,96707
SERGEANT,2339.0,,2016-04-27 04:51:00-05:00,27274,96707
LIEUTENANT,405.0,,2016-04-27 11:51:00-05:00,21563,96707
OFFICER,11321.0,,2016-04-27 05:44:00-05:00,4252,96708
SERGEANT,1437.0,,2016-04-27 05:45:00-05:00,16636,96708
LIEUTENANT,743.0,,2016-05-03 08:44:00-05:00,13911,96708
SERGEANT,2339.0,,2016-04-27 09:59:00-05:00,27274,96709
SERGEANT,2339.0,,2016-04-27 10:04:00-05:00,27274,96709
LIEUTENANT,405.0,,2016-04-27 11:54:00-05:00,21563,96709
OFFICER,16341.0,,2016-04-27 09:00:00-05:00,27688,96710
SERGEANT,2055.0,,2016-04-27 09:09:00-05:00,11383,96710
LIEUTENANT,732.0,,2016-04-27 09:19:00-05:00,12449,96710
OFFICER,8265.0,,2016-04-27 09:34:00-05:00,13555,96711
SERGEANT,2339.0,,2016-04-27 10:05:00-05:00,27274,96711
LIEUTENANT,405.0,,2016-04-27 11:59:00-05:00,21563,96711
OFFICER,8265.0,,2016-04-27 09:49:00-05:00,13555,96712
SERGEANT,2339.0,,2016-04-27 10:07:00-05:00,27274,96712
LIEUTENANT,405.0,,2016-04-28 12:00:00-05:00,21563,96712
OFFICER,10600.0,,2016-04-27 09:55:00-05:00,29772,96713
SERGEANT,2054.0,,2016-04-27 09:56:00-05:00,4707,96713
LIEUTENANT,715.0,,2016-04-27 10:22:00-05:00,14903,96713
OFFICER,14064.0,,2016-04-27 11:10:00-05:00,9804,96715
SERGEANT,2121.0,,2016-04-27 11:20:00-05:00,24612,96715
LIEUTENANT,588.0,,2016-04-28 12:19:00-05:00,31717,96715
OFFICER,4385.0,,2016-04-28 01:01:00-05:00,3721,96717
SERGEANT,2463.0,,2016-04-28 01:02:00-05:00,16541,96717
LIEUTENANT,454.0,,2016-04-28 01:17:00-05:00,20302,96717
OFFICER,10904.0,,2016-04-28 01:02:00-05:00,24845,96718
SERGEANT,2201.0,,2016-04-28 01:10:00-05:00,17024,96718
LIEUTENANT,454.0,,2016-04-28 01:29:00-05:00,20302,96718
OFFICER,11733.0,,2016-04-28 02:11:00-05:00,10371,96720
SERGEANT,2201.0,,2016-04-28 02:12:00-05:00,17024,96720
LIEUTENANT,454.0,,2016-04-28 02:18:00-05:00,20302,96720
OFFICER,11733.0,,2016-04-28 02:05:00-05:00,10371,96721
SERGEANT,2201.0,,2016-04-28 02:07:00-05:00,17024,96721
LIEUTENANT,454.0,,2016-04-28 02:16:00-05:00,20302,96721
OFFICER,19652.0,,2016-04-28 03:16:00-05:00,4987,96722
SERGEANT,1721.0,,2016-04-28 03:19:00-05:00,16059,96722
LIEUTENANT,205.0,,2016-04-28 03:39:00-05:00,886,96722
OFFICER,4927.0,,2016-04-28 07:39:00-05:00,15866,96723
SERGEANT,2082.0,,2016-04-28 07:40:00-05:00,17358,96723
LIEUTENANT,288.0,,2016-04-28 07:47:00-05:00,17275,96723
OFFICER,10434.0,,2016-04-28 05:55:00-05:00,19115,96724
SERGEANT,1675.0,,2016-04-28 06:05:00-05:00,29795,96724
LIEUTENANT,356.0,,2016-04-28 07:08:00-05:00,31081,96724
OFFICER,8135.0,,2016-04-28 07:43:00-05:00,1581,96725
SERGEANT,2082.0,,2016-04-28 07:44:00-05:00,17358,96725
LIEUTENANT,288.0,,2016-04-28 07:46:00-05:00,17275,96725
OFFICER,14574.0,,2016-04-28 07:26:00-05:00,7843,96726
SERGEANT,2082.0,,2016-04-28 07:28:00-05:00,17358,96726
LIEUTENANT,288.0,,2016-04-28 07:44:00-05:00,17275,96726
SERGEANT,2114.0,,2016-04-28 07:30:00-05:00,16967,96727
SERGEANT,2082.0,,2016-04-28 07:31:00-05:00,17358,96727
LIEUTENANT,288.0,,2016-04-28 07:37:00-05:00,17275,96727
OFFICER,14929.0,,2016-04-28 07:21:00-05:00,6954,96728
SERGEANT,2082.0,,2016-04-28 07:28:00-05:00,17358,96728
LIEUTENANT,288.0,,2016-04-28 07:43:00-05:00,17275,96728
OFFICER,15181.0,,2016-04-28 08:54:00-05:00,3981,96729
SERGEANT,878.0,,2016-04-28 08:57:00-05:00,18721,96729
LIEUTENANT,241.0,,2016-04-28 09:08:00-05:00,22999,96729
OFFICER,15460.0,,2016-04-28 07:44:00-05:00,17346,96730
SERGEANT,2600.0,,2016-04-28 07:50:00-05:00,29730,96730
LIEUTENANT,194.0,,2016-04-29 01:33:00-05:00,23393,96730
OFFICER,14543.0,,2016-04-28 07:44:00-05:00,16292,96731
SERGEANT,2600.0,,2016-04-28 07:49:00-05:00,29730,96731
LIEUTENANT,194.0,,2016-04-29 01:28:00-05:00,23393,96731
OFFICER,14327.0,,2016-04-28 08:54:00-05:00,11464,96732
SERGEANT,878.0,,2016-04-28 08:58:00-05:00,18721,96732
LIEUTENANT,241.0,,2016-04-28 09:08:00-05:00,22999,96732
SERGEANT,878.0,,2016-04-28 08:53:00-05:00,18721,96733
LIEUTENANT,396.0,,2016-04-28 09:00:00-05:00,25909,96733
LIEUTENANT,241.0,,2016-04-28 09:09:00-05:00,22999,96733
OFFICER,19966.0,,2016-04-29 12:13:00-05:00,7387,96735
SERGEANT,1675.0,,2016-04-29 12:59:00-05:00,29795,96735
LIEUTENANT,220.0,,2016-04-29 02:20:00-05:00,24842,96735
OFFICER,12550.0,,2016-04-29 12:57:00-05:00,18654,96736
SERGEANT,1675.0,,2016-04-29 12:59:00-05:00,29795,96736
LIEUTENANT,220.0,,2016-04-29 02:21:00-05:00,24842,96736
OFFICER,13778.0,,2016-04-29 01:58:00-05:00,13378,96739
SERGEANT,2316.0,,2016-04-29 02:08:00-05:00,29432,96739
LIEUTENANT,562.0,,2016-04-29 04:20:00-05:00,17176,96739
OFFICER,8034.0,,2016-04-29 01:32:00-05:00,11373,96740
SERGEANT,2463.0,,2016-04-29 01:47:00-05:00,16541,96740
LIEUTENANT,562.0,,2016-04-29 04:20:00-05:00,17176,96740
OFFICER,7573.0,,2016-04-29 01:22:00-05:00,25369,96742
SERGEANT,2316.0,,2016-04-29 01:26:00-05:00,29432,96742
LIEUTENANT,562.0,,2016-04-29 04:21:00-05:00,17176,96742
OFFICER,7513.0,,2016-04-29 01:59:00-05:00,8485,96743
SERGEANT,2316.0,,2016-04-29 02:05:00-05:00,29432,96743
LIEUTENANT,562.0,,2016-04-29 04:19:00-05:00,17176,96743
OFFICER,13930.0,,2016-04-29 02:02:00-05:00,7590,96744
SERGEANT,2316.0,,2016-04-29 02:09:00-05:00,29432,96744
LIEUTENANT,562.0,,2016-04-29 04:19:00-05:00,17176,96744
OFFICER,11683.0,,2016-04-29 01:54:00-05:00,60,96745
SERGEANT,2316.0,,2016-04-29 02:00:00-05:00,29432,96745
LIEUTENANT,562.0,,2016-04-29 04:18:00-05:00,17176,96745
OFFICER,17949.0,,2016-04-29 05:53:00-05:00,12013,96746
SERGEANT,1537.0,,2016-04-29 05:54:00-05:00,9088,96746
LIEUTENANT,191.0,,2016-04-29 05:55:00-05:00,4149,96746
,,,2016-04-29 04:47:00-05:00,10873,96747
SERGEANT,1537.0,,2016-04-29 05:32:00-05:00,9088,96747
LIEUTENANT,191.0,,2016-04-29 05:56:00-05:00,4149,96747
SERGEANT,1752.0,,2016-04-29 05:39:00-05:00,4677,96748
SERGEANT,1537.0,,2016-04-29 05:40:00-05:00,9088,96748
LIEUTENANT,191.0,,2016-04-29 05:54:00-05:00,4149,96748
OFFICER,11870.0,,2016-04-29 05:22:00-05:00,3928,96749
SERGEANT,960.0,,2016-04-29 05:24:00-05:00,32211,96749
LIEUTENANT,556.0,,2016-04-29 05:33:00-05:00,24562,96749
OFFICER,15822.0,,2016-04-29 05:20:00-05:00,32316,96750
SERGEANT,960.0,,2016-04-29 05:23:00-05:00,32211,96750
LIEUTENANT,556.0,,2016-04-29 05:34:00-05:00,24562,96750
OFFICER,15937.0,,2016-04-30 12:26:00-05:00,1283,96753
SERGEANT,1433.0,,2016-04-30 12:33:00-05:00,32389,96753
LIEUTENANT,714.0,,2016-04-30 12:52:00-05:00,11061,96753
LIEUTENANT,514.0,,2016-04-30 12:28:00-05:00,30561,96754
LIEUTENANT,199.0,,2016-04-30 12:44:00-05:00,14630,96754
LIEUTENANT,714.0,,2016-04-30 12:53:00-05:00,11061,96754
OFFICER,5451.0,,2016-04-30 12:50:00-05:00,21768,96755
SERGEANT,887.0,,2016-04-30 12:52:00-05:00,25799,96755
LIEUTENANT,724.0,,2016-04-30 01:52:00-05:00,20930,96755
OFFICER,16316.0,,2016-04-30 02:58:00-05:00,6259,96757
SERGEANT,1484.0,,2016-04-30 03:00:00-05:00,25198,96757
LIEUTENANT,586.0,,2016-04-30 03:41:00-05:00,22077,96757
SERGEANT,1739.0,,2016-04-30 02:54:00-05:00,21335,96758
SERGEANT,1484.0,,2016-04-30 03:00:00-05:00,25198,96758
LIEUTENANT,586.0,,2016-04-30 03:42:00-05:00,22077,96758
OFFICER,7917.0,,2016-04-30 02:53:00-05:00,12049,96759
SERGEANT,1484.0,,2016-04-30 03:01:00-05:00,25198,96759
LIEUTENANT,586.0,,2016-04-30 03:41:00-05:00,22077,96759
OFFICER,16999.0,,2016-04-30 05:37:00-05:00,20057,96760
SERGEANT,2379.0,,2016-04-30 05:39:00-05:00,21509,96760
LIEUTENANT,182.0,,2016-04-30 10:05:00-05:00,1619,96760
OFFICER,16829.0,,2016-04-30 05:07:00-05:00,7609,96761
SERGEANT,2379.0,,2016-04-30 05:28:00-05:00,21509,96761
LIEUTENANT,182.0,,2016-04-30 10:06:00-05:00,1619,96761
OFFICER,3450.0,,2016-04-30 06:43:00-05:00,3456,96763
SERGEANT,2145.0,,2016-04-30 07:37:00-05:00,14839,96763
LIEUTENANT,540.0,,2016-04-30 08:04:00-05:00,12935,96763
OFFICER,14624.0,,2016-04-30 07:35:00-05:00,14620,96765
SERGEANT,2145.0,,2016-04-30 08:16:00-05:00,14839,96765
LIEUTENANT,540.0,,2016-04-30 08:18:00-05:00,12935,96765
DETECTIVE,21077.0,,2016-04-30 09:06:00-05:00,5444,96767
SERGEANT,1068.0,,2016-04-30 09:08:00-05:00,4636,96767
LIEUTENANT,183.0,,2016-04-30 11:10:00-05:00,20125,96767
SERGEANT,2145.0,,2016-04-30 09:27:00-05:00,14839,96768
LIEUTENANT,540.0,,2016-04-30 09:29:00-05:00,12935,96768
LIEUTENANT,540.0,,2016-04-30 09:30:00-05:00,12935,96768
OFFICER,4527.0,,2016-04-30 10:07:00-05:00,25153,96769
SERGEANT,1068.0,,2016-04-30 10:09:00-05:00,4636,96769
LIEUTENANT,183.0,,2016-04-30 11:14:00-05:00,20125,96769
LIEUTENANT,540.0,,2016-04-30 09:43:00-05:00,12935,96770
LIEUTENANT,540.0,,2016-04-30 09:44:00-05:00,12935,96770
LIEUTENANT,540.0,,2016-04-30 09:45:00-05:00,12935,96770
OFFICER,4689.0,,2016-04-30 10:25:00-05:00,19280,96771
SERGEANT,1068.0,,2016-04-30 10:27:00-05:00,4636,96771
